ID,Name,Score
75818,Name4158,87.70
75819,Name1382,52.55
75820,Name4745,93.50
75821,Name3882,44.85
75822,Name6921,50.50
75823,Name5578,52.23
75824,Name8330,74.54
75825,Name5329,71.30
75826,Name4901,92.07
75827,Name8212,22.92
75828,Name4105,52.82
75829,Name9536,25.19
75830,Name8829,88.80
75831,Name7976,90.61
75832,Name2237,88.71
75833,Name5881,60.01
75834,Name1949,5.19
75835,Name9532,30.57
75836,Name6519,88.92
75837,Name3333,40.00
75838,Name9133,70.01
75839,Name397,20.50
75840,Name9514,21.89
75841,Name4004,44.69
75842,Name1970,26.59
75843,Name6007,36.51
75844,Name4731,83.57
75845,Name6763,53.56
75846,Name4359,75.35
75847,Name167,85.47
75848,Name3009,84.64
75849,Name6930,8.30
75850,Name7411,26.43
75851,Name6103,23.47
75852,Name3487,27.09
75853,Name5538,67.10
75854,Name3804,40.92
75855,Name4077,24.10
75856,Name8788,44.33
75857,Name2962,65.00
75858,Name321,70.26
75859,Name9912,75.71
75860,Name7613,31.61
75861,Name5636,71.74
75862,Name7453,49.82
75863,Name1088,52.28
75864,Name1976,76.80
75865,Name2439,52.11
75866,Name7727,69.76
75867,Name8689,96.40
75868,Name4850,73.98
75869,Name2707,37.47
75870,Name5694,26.98
75871,Name5164,8.00
75872,Name8243,21.04
75873,Name2259,79.36
75874,Name656,58.45
75875,Name3346,61.05
75876,Name9502,46.85
75877,Name1595,89.97
75878,Name4515,7.07
75879,Name1206,90.41
75880,Name5549,13.02
75881,Name9871,56.99
75882,Name3261,77.02
75883,Name2598,49.32
75884,Name4497,91.26
75885,Name6277,25.45
75886,Name2470,80.71
75887,Name30,34.98
75888,Name9217,30.96
75889,Name4928,52.70
75890,Name8941,61.98
75891,Name8513,99.24
75892,Name4784,25.86
75893,Name1472,96.72
75894,Name8927,31.04
75895,Name7325,86.54
75896,Name5609,37.06
75897,Name5650,90.04
75898,Name8188,60.96
75899,Name722,90.29
75900,Name3135,77.03
75901,Name696,70.87
75902,Name6219,50.97
75903,Name5270,60.75
75904,Name8710,50.33
75905,Name1022,97.48
75906,Name4213,50.24
75907,Name4337,82.46
75908,Name1926,49.25
75909,Name7282,10.81
75910,Name7927,82.47
75911,Name2728,22.88
75912,Name2598,31.99
75913,Name7510,49.24
75914,Name3944,4.20
75915,Name5232,19.52
75916,Name9933,58.25
75917,Name4269,68.63
75918,Name1170,41.16
75919,Name4425,60.84
75920,Name891,8.08
75921,Name3878,4.32
75922,Name2341,61.76
75923,Name4860,44.14
75924,Name128,78.27
75925,Name81,99.53
75926,Name3039,83.85
75927,Name827,86.18
75928,Name1324,94.52
75929,Name9796,50.33
75930,Name6720,53.02
75931,Name732,72.18
75932,Name1035,31.37
75933,Name8993,9.40
75934,Name2929,42.84
75935,Name553,63.43
75936,Name8444,26.80
75937,Name2336,93.37
75938,Name6732,88.41
75939,Name5711,32.06
75940,Name8992,69.83
75941,Name4715,38.89
75942,Name8446,88.85
75943,Name9369,44.21
75944,Name9829,30.79
75945,Name2179,3.84
75946,Name3536,74.52
75947,Name6193,93.09
75948,Name4829,72.58
75949,Name1846,59.71
75950,Name685,94.00
75951,Name6298,67.36
75952,Name4257,2.03
75953,Name9650,31.35
75954,Name9893,3.74
75955,Name6197,84.18
75956,Name8167,93.63
75957,Name177,17.21
75958,Name9624,48.37
75959,Name8582,81.49
75960,Name3499,88.61
75961,Name8602,39.65
75962,Name5350,70.25
75963,Name1466,41.27
75964,Name2867,64.20
75965,Name5274,95.53
75966,Name2891,37.07
75967,Name336,49.82
75968,Name6403,97.59
75969,Name4932,84.19
75970,Name8560,91.67
75971,Name2553,17.68
75972,Name2551,60.71
75973,Name9971,8.13
75974,Name7396,10.22
75975,Name2262,11.13
75976,Name8344,66.50
75977,Name641,61.48
75978,Name865,65.02
75979,Name2244,47.49
75980,Name7358,8.77
75981,Name108,27.64
75982,Name9842,75.83
75983,Name7310,92.80
75984,Name9676,59.67
75985,Name3054,0.20
75986,Name2569,56.06
75987,Name7399,66.89
75988,Name1842,97.12
75989,Name1855,64.38
75990,Name5319,14.52
75991,Name5115,4.56
75992,Name2180,64.84
75993,Name256,38.71
75994,Name3996,13.87
75995,Name6489,72.66
75996,Name672,27.17
75997,Name9421,82.69
75998,Name998,56.19
75999,Name1031,82.74
76000,Name9382,77.46
76001,Name807,43.70
76002,Name3215,17.27
76003,Name3691,30.65
76004,Name9128,21.88
76005,Name8485,8.30
76006,Name9142,72.13
76007,Name4489,5.86
76008,Name9337,69.16
76009,Name5118,67.99
76010,Name4167,95.82
76011,Name3446,40.44
76012,Name6491,62.37
76013,Name6844,28.58
76014,Name8542,20.17
76015,Name1632,62.59
76016,Name2361,43.03
76017,Name8840,24.00
76018,Name9197,26.50
76019,Name1551,14.44
76020,Name1853,13.18
76021,Name5668,20.41
76022,Name9847,37.99
76023,Name3380,22.69
76024,Name2146,80.98
76025,Name1682,62.10
76026,Name4189,87.71
76027,Name2773,41.76
76028,Name8385,35.25
76029,Name1208,57.71
76030,Name1422,7.86
76031,Name6507,40.68
76032,Name8305,88.20
76033,Name4518,89.66
76034,Name9603,53.61
76035,Name6592,78.21
76036,Name1648,71.72
76037,Name3469,52.14
76038,Name8111,16.56
76039,Name8320,10.32
76040,Name3127,36.42
76041,Name4404,48.40
76042,Name4846,36.40
76043,Name3218,34.57
76044,Name9842,24.04
76045,Name8514,66.97
76046,Name5900,6.96
76047,Name7564,85.54
76048,Name3557,1.06
76049,Name9642,82.99
76050,Name6558,29.56
76051,Name8985,24.98
76052,Name6323,15.25
76053,Name7631,13.90
76054,Name6373,61.53
76055,Name2751,90.92
76056,Name7313,77.64
76057,Name3756,84.27
76058,Name4645,72.78
76059,Name5481,86.70
76060,Name3360,63.70
76061,Name6663,98.00
76062,Name2334,74.42
76063,Name8198,61.12
76064,Name4192,50.08
76065,Name923,74.64
76066,Name3402,49.11
76067,Name5221,91.26
76068,Name7865,63.32
76069,Name4856,14.69
76070,Name9788,56.82
76071,Name9430,74.51
76072,Name2459,67.64
76073,Name1377,22.17
76074,Name6626,35.90
76075,Name8742,34.98
76076,Name5389,86.98
76077,Name1080,26.40
76078,Name6025,79.82
76079,Name2574,81.64
76080,Name2252,68.22
76081,Name6401,23.32
76082,Name6518,64.74
76083,Name4032,24.37
76084,Name1537,96.09
76085,Name2057,54.39
76086,Name2332,91.08
76087,Name2391,73.73
76088,Name1086,63.34
76089,Name2122,81.41
76090,Name5904,0.62
76091,Name8403,58.58
76092,Name74,53.34
76093,Name8725,13.60
76094,Name50,45.17
76095,Name566,90.36
76096,Name224,75.17
76097,Name2819,30.39
76098,Name4687,27.57
76099,Name4566,57.55
76100,Name4367,96.39
76101,Name8705,94.89
76102,Name3977,62.64
76103,Name2087,28.99
76104,Name4643,87.41
76105,Name9775,9.37
76106,Name7455,27.08
76107,Name1500,89.69
76108,Name9737,37.51
76109,Name7613,60.15
76110,Name8784,80.69
76111,Name66,91.58
76112,Name3960,40.06
76113,Name4361,84.47
76114,Name2418,56.26
76115,Name3761,18.26
76116,Name9220,8.82
76117,Name8560,61.32
76118,Name6905,77.19
76119,Name7128,85.87
76120,Name1220,63.98
76121,Name9768,39.40
76122,Name3035,75.45
76123,Name4812,9.58
76124,Name6603,73.94
76125,Name7406,23.84
76126,Name1847,41.10
76127,Name2774,90.16
76128,Name6316,12.68
76129,Name7018,15.76
76130,Name4717,39.64
76131,Name9198,30.20
76132,Name6208,74.96
76133,Name8213,49.43
76134,Name4865,25.22
76135,Name383,91.59
76136,Name1610,8.49
76137,Name2779,77.87
76138,Name9505,54.19
76139,Name7472,2.98
76140,Name6610,78.79
76141,Name2026,91.64
76142,Name5502,52.21
76143,Name6868,17.88
76144,Name2871,75.77
76145,Name4462,5.16
76146,Name7086,4.01
76147,Name7128,94.64
76148,Name3125,28.71
76149,Name4191,40.36
76150,Name2743,51.33
76151,Name8719,2.33
76152,Name7807,86.87
76153,Name9921,77.80
76154,Name7536,95.26
76155,Name5875,69.02
76156,Name6911,95.84
76157,Name591,18.90
76158,Name2793,82.25
76159,Name3825,50.88
76160,Name9793,96.19
76161,Name7612,18.06
76162,Name5330,0.83
76163,Name5674,61.66
76164,Name5878,60.70
76165,Name5999,48.95
76166,Name2417,52.49
76167,Name3946,18.16
76168,Name5148,84.34
76169,Name3569,81.54
76170,Name8276,74.66
76171,Name8287,11.60
76172,Name932,37.85
76173,Name9597,74.56
76174,Name4238,57.61
76175,Name2449,47.59
76176,Name7412,77.67
76177,Name444,57.70
76178,Name8214,95.91
76179,Name2592,26.68
76180,Name9475,85.67
76181,Name547,56.85
76182,Name1635,67.44
76183,Name4198,87.44
76184,Name5772,49.08
76185,Name7875,39.78
76186,Name1772,21.57
76187,Name8402,57.31
76188,Name8625,19.83
76189,Name1635,56.07
76190,Name307,47.67
76191,Name3110,61.31
76192,Name3033,42.89
76193,Name389,58.02
76194,Name3833,65.67
76195,Name8965,13.05
76196,Name5214,72.03
76197,Name7051,6.39
76198,Name3268,44.30
76199,Name8069,47.48
76200,Name1958,0.91
76201,Name5917,39.51
76202,Name3444,84.59
76203,Name8373,73.94
76204,Name4090,5.75
76205,Name1730,62.71
76206,Name7293,68.15
76207,Name8851,6.78
76208,Name1883,97.64
76209,Name3231,60.96
76210,Name903,31.55
76211,Name2374,26.04
76212,Name1161,17.36
76213,Name8855,56.63
76214,Name8760,98.43
76215,Name4091,93.14
76216,Name613,20.34
76217,Name7592,98.15
76218,Name4491,48.19
76219,Name3925,87.69
76220,Name8383,15.13
76221,Name1255,40.79
76222,Name34,77.88
76223,Name6158,85.17
76224,Name2754,54.73
76225,Name2673,48.16
76226,Name4158,88.33
76227,Name5565,88.90
76228,Name1108,78.90
76229,Name6726,27.64
76230,Name7542,97.80
76231,Name8187,90.39
76232,Name5635,58.08
76233,Name3115,6.43
76234,Name6109,18.11
76235,Name5902,21.97
76236,Name8433,60.98
76237,Name1267,39.76
76238,Name8166,68.20
76239,Name2360,96.52
76240,Name4217,20.51
76241,Name1714,21.80
76242,Name9323,7.19
76243,Name709,96.52
76244,Name2274,93.12
76245,Name9080,84.09
76246,Name7491,37.84
76247,Name2296,76.36
76248,Name1240,30.37
76249,Name205,27.35
76250,Name4281,18.65
76251,Name6186,6.02
76252,Name8323,15.67
76253,Name3510,42.46
76254,Name385,70.02
76255,Name1222,94.22
76256,Name6264,71.57
76257,Name5131,54.80
76258,Name7165,19.51
76259,Name5900,47.21
76260,Name9556,43.21
76261,Name8331,34.56
76262,Name4228,92.89
76263,Name7015,12.95
76264,Name1183,90.36
76265,Name5991,83.69
76266,Name492,70.54
76267,Name2309,26.22
76268,Name4709,26.04
76269,Name3695,58.63
76270,Name3574,27.85
76271,Name8587,60.58
76272,Name2505,74.46
76273,Name6483,55.01
76274,Name2847,12.05
76275,Name8747,38.14
76276,Name4523,58.53
76277,Name1473,47.47
76278,Name3600,56.54
76279,Name6779,85.54
76280,Name4289,90.62
76281,Name1631,91.46
76282,Name466,42.57
76283,Name8043,18.33
76284,Name3546,24.49
76285,Name4188,94.98
76286,Name9212,15.49
76287,Name9307,8.00
76288,Name3813,26.22
76289,Name1841,13.50
76290,Name4497,89.63
76291,Name7198,35.04
76292,Name937,55.05
76293,Name2247,10.07
76294,Name1530,7.67
76295,Name5095,63.81
76296,Name4695,77.23
76297,Name8316,21.73
76298,Name8379,95.38
76299,Name8439,23.51
76300,Name7922,7.22
76301,Name895,40.72
76302,Name5865,93.12
76303,Name6584,34.78
76304,Name8727,18.25
76305,Name7117,31.80
76306,Name352,85.93
76307,Name3441,51.60
76308,Name5728,50.67
76309,Name8622,81.43
76310,Name8122,64.54
76311,Name3695,66.33
76312,Name2826,80.53
76313,Name3960,98.25
76314,Name6531,60.81
76315,Name6932,56.32
76316,Name7199,76.42
76317,Name4230,32.14
76318,Name4689,30.17
76319,Name5015,90.23
76320,Name9815,51.49
76321,Name5837,48.02
76322,Name2408,28.43
76323,Name4720,99.33
76324,Name1744,14.53
76325,Name37,15.72
76326,Name2259,14.02
76327,Name1286,95.74
76328,Name7317,92.81
76329,Name2376,63.33
76330,Name8967,25.11
76331,Name4671,57.66
76332,Name595,67.62
76333,Name3377,84.88
76334,Name7658,43.76
76335,Name7324,27.93
76336,Name2879,55.50
76337,Name1483,6.78
76338,Name4520,88.24
76339,Name8502,93.09
76340,Name7628,34.13
76341,Name6300,56.96
76342,Name6109,27.83
76343,Name2320,36.40
76344,Name2897,48.19
76345,Name2325,69.26
76346,Name9094,9.45
76347,Name563,30.73
76348,Name3824,8.90
76349,Name2848,7.68
76350,Name6425,27.28
76351,Name4504,51.86
76352,Name153,89.18
76353,Name9405,42.86
76354,Name3725,70.82
76355,Name8846,23.24
76356,Name9301,9.41
76357,Name6450,31.35
76358,Name7724,3.30
76359,Name3025,31.19
76360,Name7223,44.97
76361,Name7205,77.92
76362,Name7805,65.91
76363,Name2266,83.06
76364,Name8102,83.32
76365,Name3297,36.12
76366,Name3237,68.62
76367,Name1073,84.43
76368,Name8894,25.94
76369,Name6970,73.47
76370,Name9733,28.24
76371,Name6628,29.56
76372,Name5644,7.67
76373,Name9270,88.41
76374,Name262,90.34
76375,Name1659,79.36
76376,Name7153,75.50
76377,Name3778,75.80
76378,Name9544,32.61
76379,Name7506,22.62
76380,Name8439,91.05
76381,Name5684,50.17
76382,Name9987,82.80
76383,Name6009,10.75
76384,Name4711,50.99
76385,Name1611,19.20
76386,Name2620,99.09
76387,Name9716,37.81
76388,Name3876,38.36
76389,Name8296,67.09
76390,Name1249,92.06
76391,Name2882,22.13
76392,Name8441,54.04
76393,Name8881,36.91
76394,Name6535,16.03
76395,Name4100,81.14
76396,Name5989,32.81
76397,Name4186,64.13
76398,Name535,8.54
76399,Name3861,78.55
76400,Name143,23.51
76401,Name7111,98.30
76402,Name8065,6.67
76403,Name5688,44.30
76404,Name5245,31.66
76405,Name3192,87.93
76406,Name2465,50.95
76407,Name9610,7.92
76408,Name7271,57.70
76409,Name7050,91.10
76410,Name1094,94.09
76411,Name9917,62.54
76412,Name2129,60.91
76413,Name3488,2.65
76414,Name9753,43.37
76415,Name9367,57.94
76416,Name1406,81.42
76417,Name5988,64.50
76418,Name3745,71.47
76419,Name5837,59.02
76420,Name5672,29.96
76421,Name1094,97.66
76422,Name3836,57.82
76423,Name3127,53.94
76424,Name7813,20.76
76425,Name9830,80.03
76426,Name930,58.21
76427,Name3913,39.71
76428,Name1133,69.58
76429,Name9464,1.55
76430,Name556,16.92
76431,Name6354,90.31
76432,Name2958,91.51
76433,Name268,83.14
76434,Name1706,18.72
76435,Name8766,43.00
76436,Name8504,26.09
76437,Name671,17.11
76438,Name9129,45.61
76439,Name8411,46.04
76440,Name1565,47.50
76441,Name8795,8.39
76442,Name4842,37.85
76443,Name7506,47.53
76444,Name2425,20.89
76445,Name3248,97.02
76446,Name5175,26.95
76447,Name8924,80.69
76448,Name969,72.61
76449,Name5588,65.50
76450,Name6872,86.96
76451,Name5654,0.28
76452,Name4623,7.39
76453,Name5413,68.88
76454,Name2172,55.04
76455,Name1051,43.45
76456,Name585,33.91
76457,Name1137,22.67
76458,Name539,75.74
76459,Name7652,45.23
76460,Name425,27.91
76461,Name8855,91.98
76462,Name223,87.81
76463,Name5478,12.96
76464,Name3512,44.64
76465,Name5606,6.39
76466,Name9834,68.31
76467,Name9217,10.16
76468,Name9980,89.46
76469,Name3271,85.83
76470,Name7147,84.50
76471,Name4393,80.38
76472,Name6929,13.47
76473,Name6368,74.99
76474,Name1394,47.29
76475,Name7147,46.14
76476,Name189,41.45
76477,Name7007,13.19
76478,Name6330,65.87
76479,Name5573,92.00
76480,Name4996,81.13
76481,Name759,94.79
76482,Name7917,36.56
76483,Name5914,10.25
76484,Name2227,48.83
76485,Name8291,26.46
76486,Name1467,60.98
76487,Name537,81.17
76488,Name9520,67.18
76489,Name2926,54.29
76490,Name268,42.44
76491,Name4274,37.91
76492,Name6807,11.93
76493,Name7924,97.81
76494,Name3613,1.57
76495,Name9388,42.23
76496,Name8936,68.07
76497,Name6401,92.51
76498,Name2735,43.67
76499,Name4062,65.83
76500,Name7236,88.21
76501,Name6859,48.54
76502,Name5666,94.33
76503,Name1312,30.80
76504,Name3263,63.08
76505,Name7780,92.48
76506,Name6888,53.39
76507,Name8468,41.18
76508,Name8583,22.94
76509,Name6793,73.07
76510,Name1917,42.61
76511,Name287,16.88
76512,Name2044,96.75
76513,Name4425,0.85
76514,Name9804,90.76
76515,Name9350,86.09
76516,Name913,93.57
76517,Name4220,17.05
76518,Name3477,1.87
76519,Name7104,67.62
76520,Name7367,15.65
76521,Name441,77.78
76522,Name6419,36.47
76523,Name1342,79.77
76524,Name2017,17.78
76525,Name9163,17.76
76526,Name6481,38.12
76527,Name5185,97.08
76528,Name1930,43.36
76529,Name761,60.09
76530,Name3203,4.30
76531,Name7792,72.84
76532,Name9867,66.93
76533,Name1975,47.60
76534,Name106,15.60
76535,Name6236,89.99
76536,Name8449,80.03
76537,Name4677,32.83
76538,Name5401,41.66
76539,Name6843,60.50
76540,Name8548,65.68
76541,Name4522,19.17
76542,Name8445,68.05
76543,Name1237,85.27
76544,Name3339,13.08
76545,Name8198,51.71
76546,Name8897,73.42
76547,Name918,12.11
76548,Name9908,43.80
76549,Name1323,11.58
76550,Name2887,8.91
76551,Name1881,93.77
76552,Name3544,21.65
76553,Name7390,39.87
76554,Name5466,27.92
76555,Name3733,85.55
76556,Name5748,39.05
76557,Name4439,64.19
76558,Name3896,7.80
76559,Name5391,22.16
76560,Name7722,51.40
76561,Name2393,98.48
76562,Name8836,29.23
76563,Name7348,44.38
76564,Name478,29.32
76565,Name2935,54.06
76566,Name6593,5.08
76567,Name761,82.28
76568,Name8661,26.15
76569,Name9773,20.54
76570,Name4002,7.92
76571,Name2217,45.58
76572,Name5424,98.24
76573,Name720,28.16
76574,Name4438,52.35
76575,Name9843,81.49
76576,Name3840,50.31
76577,Name5994,81.98
76578,Name2217,71.91
76579,Name9702,73.78
76580,Name1338,12.11
76581,Name5228,0.84
76582,Name8861,54.58
76583,Name961,15.71
76584,Name4305,40.10
76585,Name1209,2.57
76586,Name2703,90.29
76587,Name6195,66.49
76588,Name1515,5.41
76589,Name3588,50.25
76590,Name3741,49.75
76591,Name8116,21.93
76592,Name9925,2.32
76593,Name4191,22.88
76594,Name541,76.59
76595,Name2918,1.95
76596,Name4969,39.71
76597,Name4792,55.57
76598,Name5920,93.29
76599,Name196,91.60
76600,Name2854,57.65
76601,Name4489,30.87
76602,Name9710,12.94
76603,Name3725,8.03
76604,Name5719,13.87
76605,Name6452,9.01
76606,Name4195,18.42
76607,Name2165,0.44
76608,Name5604,79.75
76609,Name5776,93.52
76610,Name94,33.65
76611,Name1265,97.11
76612,Name7421,64.71
76613,Name828,13.34
76614,Name5090,18.85
76615,Name9093,73.38
76616,Name7118,93.27
76617,Name9366,5.55
76618,Name9164,85.73
76619,Name899,37.09
76620,Name3524,4.42
76621,Name1535,36.69
76622,Name5213,47.93
76623,Name6922,76.35
76624,Name6166,42.29
76625,Name3750,57.99
76626,Name6649,4.57
76627,Name6257,33.73
76628,Name4775,95.46
76629,Name3494,41.70
76630,Name7942,47.05
76631,Name8199,8.54
76632,Name4353,5.95
76633,Name6582,53.99
76634,Name3576,85.83
76635,Name3649,23.99
76636,Name3268,65.21
76637,Name8548,36.07
76638,Name7392,7.91
76639,Name4631,60.42
76640,Name5572,0.39
76641,Name2454,59.52
76642,Name7037,98.93
76643,Name2019,63.53
76644,Name6010,10.38
76645,Name8214,5.46
76646,Name2178,35.59
76647,Name1439,3.48
76648,Name3929,65.03
76649,Name8400,69.69
76650,Name6655,74.17
76651,Name610,34.61
76652,Name121,36.54
76653,Name8851,88.50
76654,Name5891,14.64
76655,Name1551,88.29
76656,Name2489,87.31
76657,Name3465,0.10
76658,Name2310,3.64
76659,Name3890,3.31
76660,Name4902,19.91
76661,Name4844,36.35
76662,Name2781,87.13
76663,Name6560,46.58
76664,Name1216,72.85
76665,Name7022,75.19
76666,Name1134,26.34
76667,Name5410,16.43
76668,Name7300,67.16
76669,Name9915,66.73
76670,Name6346,29.88
76671,Name8758,22.52
76672,Name5789,17.47
76673,Name8902,82.23
76674,Name3442,20.07
76675,Name5802,50.02
76676,Name3709,85.00
76677,Name7318,73.76
76678,Name7578,68.94
76679,Name637,96.51
76680,Name2304,84.54
76681,Name4949,91.43
76682,Name9986,96.25
76683,Name6844,1.65
76684,Name2967,53.41
76685,Name9084,91.30
76686,Name8396,91.71
76687,Name1182,12.52
76688,Name235,33.98
76689,Name3509,7.82
76690,Name2591,90.11
76691,Name3365,58.86
76692,Name2016,26.13
76693,Name8422,27.61
76694,Name9633,11.00
76695,Name426,77.42
76696,Name6401,90.17
76697,Name2414,21.13
76698,Name5626,55.96
76699,Name9964,75.29
76700,Name8003,57.96
76701,Name3958,94.04
76702,Name3837,1.88
76703,Name6684,66.76
76704,Name9659,72.89
76705,Name1662,54.06
76706,Name9034,16.90
76707,Name704,44.72
76708,Name4497,81.95
76709,Name5785,39.72
76710,Name9750,69.92
76711,Name8266,47.93
76712,Name2734,49.39
76713,Name447,78.36
76714,Name147,80.05
76715,Name1884,81.44
76716,Name6314,29.24
76717,Name3991,77.52
76718,Name83,19.21
76719,Name7603,16.38
76720,Name9110,97.13
76721,Name5735,71.21
76722,Name8160,11.10
76723,Name742,92.65
76724,Name5506,1.34
76725,Name3136,44.71
76726,Name8879,70.61
76727,Name5153,35.54
76728,Name9408,93.94
76729,Name9234,22.07
76730,Name9242,67.81
76731,Name9866,65.57
76732,Name8717,68.46
76733,Name4224,83.93
76734,Name7524,33.83
76735,Name4631,74.77
76736,Name5368,77.63
76737,Name6776,72.28
76738,Name7279,18.62
76739,Name7170,87.90
76740,Name3236,78.09
76741,Name4731,56.61
76742,Name5409,62.92
76743,Name6210,53.51
76744,Name3824,38.19
76745,Name4044,75.64
76746,Name4685,21.71
76747,Name9311,76.13
76748,Name4702,15.43
76749,Name9312,12.28
76750,Name1509,21.73
76751,Name7275,22.06
76752,Name8969,24.54
76753,Name2217,9.45
76754,Name6565,10.67
76755,Name6544,0.96
76756,Name7912,62.00
76757,Name3144,32.41
76758,Name8130,55.28
76759,Name1185,41.78
76760,Name8663,62.90
76761,Name2789,40.13
76762,Name9017,25.43
76763,Name8105,73.29
76764,Name94,49.65
76765,Name8966,47.30
76766,Name6812,4.26
76767,Name1762,69.18
76768,Name9810,96.17
76769,Name7473,57.23
76770,Name3422,41.89
76771,Name7291,88.33
76772,Name208,5.50
76773,Name3142,88.68
76774,Name1688,12.47
76775,Name6898,98.80
76776,Name6352,62.60
76777,Name8502,33.55
76778,Name5372,89.85
76779,Name3105,17.97
76780,Name7246,28.46
76781,Name5489,89.10
76782,Name6046,62.27
76783,Name9648,80.52
76784,Name8717,38.47
76785,Name8504,47.12
76786,Name4201,7.49
76787,Name5647,94.38
76788,Name3597,29.70
76789,Name8919,72.47
76790,Name8759,29.68
76791,Name6087,96.17
76792,Name6340,71.57
76793,Name6245,13.54
76794,Name1683,60.35
76795,Name4596,39.31
76796,Name8049,8.30
76797,Name930,96.83
76798,Name3600,79.30
76799,Name9801,59.62
76800,Name5076,32.75
76801,Name101,24.01
76802,Name3236,55.34
76803,Name4424,65.03
76804,Name5826,18.92
76805,Name3817,12.60
